year,mmsi,best_label,best_flag,best_length,best_tonnage,best_engine_power,lat_bin_center,lon_bin_center,fishing_hours
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.75,-122.65,29.310277777777785
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.65,-122.95,2.0787500000000003
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.849999999999994,-122.65,25.872638888888886
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.15,-122.55,0.52819444444444441
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.349999999999994,-122.65,5.1793055555555556
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.15,-122.95,36.088055555555549
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,36.949999999999996,-122.15,0.92958333333333332
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.15,-122.65,9.4536111111111119
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.55,-122.75,1.8291666666666666
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.65,-122.85000000000001,1.1581944444444443
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.449999999999996,-122.55,2.8219444444444441
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,36.949999999999996,-122.25,0.53375
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.05,-122.25,0.53541666666666665
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.849999999999994,-123.85000000000001,0.33125
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.25,-123.05,1.3936111111111111
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.949999999999996,-123.75,3.5147222222222223
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.55,-122.55,0.22486111111111112
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.25,-123.25,0.26027777777777777
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,39.05,-123.75,10.457916666666668
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,37.25,-122.65,9.9004166666666684
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.849999999999994,-123.75,1.5454166666666667
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.05,-122.95,83.362916666666663
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.75,-123.75,0.31708333333333338
2014,367460130,trawlers,USA,14.9879481833,29.0,164.294783445,38.25,-122.95,0.8273611111111111
2014,366264360,trawlers,USA,36.5780418004,302.974681551,514.831442132,41.949999999999996,-125.35000000000001,3.9186111111111113
2014,366264360,trawlers,USA,36.5780418004,302.974681551,514.831442132,41.949999999999996,-125.15,0.62111111111111117
2014,366264360,trawlers,USA,36.5780418004,302.974681551,514.831442132,41.949999999999996,-125.25,1.5843055555555554
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.65,-124.45,22.519444444444453
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.55,22.793333333333337
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.65,-124.75,0.39930555555555558
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-124.65,34.661250000000017
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.65,-124.65,0.898611111111111
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.75,6.4508333333333328
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-124.95,14.392638888888888
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-125.05,5.8599999999999994
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.949999999999996,-124.55,0.32041666666666668
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.65,20.752638888888889
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.949999999999996,-124.65,21.031666666666659
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.35000000000001,1.9634722222222221
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.65,-124.55,30.431388888888893
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.45,20.796527777777786
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-124.45,1.9841666666666669
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.55,-124.35000000000001,2.5597222222222222
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.949999999999996,-124.75,14.688055555555559
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.349999999999994,-124.55,2.3809722222222218
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.65,-124.85000000000001,13.642916666666668
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.449999999999996,-124.35000000000001,11.855277777777783
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.25,1.3434722222222222
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-124.75,3.5465277777777779
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.449999999999996,-124.45,13.920972222222222
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.55,-124.45,13.560416666666667
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.55,-124.55,39.6702777777778
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.75,-124.85000000000001,14.204583333333334
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.55,-124.75,3.9743055555555555
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-124.85000000000001,3.1211111111111114
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.449999999999996,-124.55,18.171388888888892
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.349999999999994,-124.45,4.0043055555555558
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.349999999999994,-124.35000000000001,7.9405555555555551
2014,367176750,trawlers,USA,20.42682927,97.0,66.0,41.849999999999994,-124.55,13.188055555555556
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.75,-124.45,12.90291666666667
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.75,-124.55,2.257916666666667
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.949999999999996,-124.65,14.713055555555558
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.949999999999996,-124.45,2.4016666666666668
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.949999999999996,-124.55,42.031666666666652
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.849999999999994,-124.55,46.773333333333305
2014,367774000,trawlers,USA,25.82317073,254.716074798,516.893775128,41.849999999999994,-124.45,5.1966666666666663
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.55,-122.95,1.0730555555555554
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.05,-122.35000000000001,13.409166666666666
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.849999999999994,-123.15,0.23569444444444443
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.449999999999996,-122.75,0.75722222222222224
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.949999999999996,-123.35000000000001,33.283888888888889
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,36.949999999999996,-122.45,12.19
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.15,-123.15,2.826944444444444
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.949999999999996,-123.45,2.8304166666666664
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.25,-123.35000000000001,6.0868055555555562
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,36.949999999999996,-122.35000000000001,31.371666666666666
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.25,-123.45,1.7651388888888888
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,39.449999999999996,-123.95,2.0395833333333337
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,39.349999999999994,-123.95,0.39166666666666666
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.949999999999996,-123.25,4.6654166666666672
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.349999999999994,-122.85000000000001,19.278194444444445
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.349999999999994,-122.75,1.0984722222222221
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.449999999999996,-122.55,0.8783333333333333
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.65,-122.85000000000001,0.88180555555555551
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.449999999999996,-122.95,10.376805555555555
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,39.349999999999994,-123.85000000000001,6.9631944444444445
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.05,-122.45,63.011944444444445
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.15,-123.45,4.4795833333333324
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.25,-123.15,3.1633333333333336
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.25,-123.25,6.44375
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.349999999999994,-122.95,23.693888888888893
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,39.05,-123.85000000000001,14.253194444444444
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.15,-123.25,12.970416666666665
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.55,-122.75,0.49986111111111109
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.849999999999994,-123.25,8.1822222222222223
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.15,-123.35000000000001,5.1033333333333335
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.449999999999996,-122.85000000000001,24.105277777777776
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.65,-123.05,5.3638888888888889
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,38.349999999999994,-123.05,1.8788888888888891
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.55,-122.45,9.6486111111111121
2014,338116913,trawlers,USA,14.4807184348,24.0173856721,194.52290752,37.849999999999994,-123.35000000000001,3.1795833333333334
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.449999999999996,-124.25,9.2268055555555542
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.349999999999994,-124.25,11.262500000000001
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.75,-124.55,48.435138888888886
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.949999999999996,-124.55,2.5468055555555553
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.449999999999996,-124.55,9.8015277777777783
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.449999999999996,-124.45,61.560833333333335
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.65,-124.25,0.21236111111111111
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.65,-124.45,24.652222222222221
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.55,-124.35000000000001,39.254722222222227
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.75,-124.75,3.6256944444444437
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.75,-124.45,6.9245833333333326
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.65,-124.55,28.269444444444439
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.849999999999994,-124.45,0.83763888888888893
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.75,-124.65,39.448055555555555
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.349999999999994,-124.45,21.762916666666666
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.55,-124.45,179.52624999999998
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.849999999999994,-124.55,24.577638888888888
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.449999999999996,-124.35000000000001,27.260694444444443
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.65,-124.65,3.7401388888888887
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.849999999999994,-124.85000000000001,4.36625
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.65,-124.35000000000001,7.784166666666664
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.349999999999994,-124.35000000000001,48.292500000000004
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,40.849999999999994,-124.55,4.943194444444444
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.949999999999996,-124.85000000000001,3.0166666666666666
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.949999999999996,-124.75,11.145
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.75,-124.25,0.40041666666666664
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.849999999999994,-124.65,69.855833333333322
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.849999999999994,-124.75,1.4456944444444444
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.55,-124.55,24.444722222222218
2014,367147830,trawlers,USA,20.1540191685,97.0,183.602063622,41.949999999999996,-124.65,75.351111111111109
2014,368371000,trawlers,USA,24.6427362437,162.183583333,315.649942439,41.949999999999996,-124.65,1.8851388888888891
2014,368371000,trawlers,USA,24.6427362437,162.183583333,315.649942439,41.849999999999994,-124.55,0.48138888888888887
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.449999999999996,-124.45,21.00625
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.949999999999996,-124.55,30.903611111111108
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.55,-124.35000000000001,39.125277777777775
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.849999999999994,-124.55,7.7661111111111092
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.75,-124.45,20.132638888888888
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.65,-124.55,3.5541666666666658
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.449999999999996,-124.35000000000001,6.58236111111111
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.55,-124.45,93.634861111111093
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.949999999999996,-124.65,2.9998611111111111
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.849999999999994,-124.45,17.731250000000003
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.75,-124.55,10.230277777777779
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.65,-124.45,65.758888888888833
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.349999999999994,-124.45,1.7319444444444443
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.65,-124.35000000000001,5.3902777777777775
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.949999999999996,-124.45,0.48527777777777781
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.349999999999994,-124.35000000000001,8.22625
2014,367145530,trawlers,USA,22.16463415,71.2930523954,93.0,41.949999999999996,-124.35000000000001,1.5611111111111111
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-125.25,0.42375
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-124.85000000000001,0.20152777777777778
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-125.15,0.41236111111111112
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-125.05,0.6412500000000001
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-124.95,0.40708333333333335
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-124.55,8.8972222222222221
2014,367056452,trawlers,USA,37.0,237.061401835,445.62959528,41.949999999999996,-124.65,5.8105555555555561
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.449999999999996,-124.35000000000001,3.1630555555555553
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.849999999999994,-124.45,0.25041666666666668
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.949999999999996,-124.45,5.9379166666666654
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.349999999999994,-124.35000000000001,16.287222222222223
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.55,-124.45,1.4819444444444445
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.65,-124.45,0.6791666666666667
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.449999999999996,-124.45,11.783611111111107
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.349999999999994,-124.45,16.739166666666666
2014,367161930,trawlers,USA,15.15243902,70.0,52.0,41.949999999999996,-124.55,2.5526388888888891
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.75,-124.25,4.69875
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.849999999999994,-124.45,0.87944444444444436
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.75,-124.35000000000001,6.13486111111111
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.849999999999994,-124.65,0.68569444444444438
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,41.05,-124.75,1.7991666666666666
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.65,-124.45,3.0894444444444447
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.849999999999994,-124.25,21.999861111111127
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.849999999999994,-124.35000000000001,38.111944444444454
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.75,-124.15,0.37555555555555553
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.65,-124.55,1.3526388888888887
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,41.05,-124.25,5.1661111111111113
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.75,-124.55,0.3675
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.75,-124.45,5.5409722222222211
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,41.05,-124.55,2.7686111111111105
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.949999999999996,-124.35000000000001,0.67555555555555546
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,41.05,-124.45,3.3251388888888886
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,40.65,-124.35000000000001,0.18916666666666665
2014,368156000,trawlers,USA,17.3062857072,73.8526826298,249.225181541,41.05,-124.35000000000001,3.6316666666666668
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.849999999999994,-124.65,6.6101388888888879
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.55,-124.55,1.7430555555555554
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.75,-124.55,12.363333333333333
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.849999999999994,-124.55,70.054583333333355
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.949999999999996,-124.65,66.63416666666663
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.949999999999996,-124.55,69.539166666666688
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.949999999999996,-124.45,8.0952777777777758
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.75,-124.45,29.489861111111122
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.849999999999994,-124.45,7.6511111111111116
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.949999999999996,-124.75,1.2616666666666667
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.65,-124.45,5.6654166666666672
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.75,-124.65,0.3325
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.65,-124.55,2.7856944444444443
2014,368572000,trawlers,USA,30.8381925021,262.488852774,448.028675664,41.449999999999996,-124.55,1.0170833333333333
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,37.849999999999994,-123.15,7.0713888888888885
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,37.75,-123.05,0.632638888888889
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,37.849999999999994,-123.05,1.07875
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,38.25,-123.25,2.098611111111111
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,38.15,-123.35000000000001,15.925694444444442
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,38.15,-123.45,8.2279166666666672
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,38.949999999999996,-123.75,0.64583333333333337
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,38.25,-123.35000000000001,20.157361111111125
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,39.15,-123.75,1.7879166666666666
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,37.449999999999996,-122.85000000000001,0.25888888888888889
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,37.449999999999996,-122.75,1.3658333333333332
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,37.55,-122.75,2.2106944444444441
2014,338166883,trawlers,USA,16.3713865355,53.7956846274,734.225991566,39.05,-123.75,4.841111111111112
